"Name","VisualLevel","Deprecated","TID","InfoTID","HousingSpace","BarrackLevel","LaboratoryLevel","Speed","Hitpoints","TrainingTime","UpgradeTimeH","UpgradeTimeM","UpgradeResource","UpgradeCost","DonateCost","DonateXP","DonateCount","AttackRange","AttackSpeed","CoolDownOverride","DPS","PreferedTargetDamageMod","DamageRadius","AreaDamageIgnoresWalls","SelfAsAoeCenter","IconSWF","IconExportName","BigPicture","BigPictureSWF","DeathShowTimeMS","Projectile","AltProjectile","PreferedTargetBuilding","PreferedTargetBuildingClass","PreferredTargetNoTargeting","DeployEffect","DeployEffect2","AttackEffect","AttackEffect2","HitEffect","HitEffect2","IsFlying","AirTargets","GroundTargets","TargetableByGroundAndAir","AttackCount","DieEffect","DieEffect2","Animation","ProductionBuilding","IsJumper","IsTotem","MovementOffsetAmount","MovementOffsetSpeed","TombStone","DieDamage","DieDamageRadius","DieDamageEffect","DieDamageDelay","DieDamageAffectsAir","NoDieDamageForSuicide","DisableProduction","CantBeEjected","SecondaryTroop","DontSpawnSecondaryWhenEjected","IsSecondaryTroop","SecondaryTroopCnt","SecondarySpawnDist","RandomizeSecSpawnDist","PickNewTargetAfterPushback","PushbackSpeed","PushbackAfterHit","Pushback","PushbackTime","PushbackHousingLimit","SummonTroop","SummonTroopCount","SummonTime","SummonCooldown","SummonEffect","SummonLimit","ConsumeDebrisOnSummonRadius","SpawnIdle","SpawnOnAttack","StrengthWeight","AuraSpell","AuraSpellLevel","SpawnWhenDamaged","SpawnWhenDamagedEffect","JumpHeightPercent","NoClipping","Squad","WallMovementCost","BurstCount","BurstDelay","AttackMultipleBuildings","IncreasingDamage","DPSLv2","DPSLv3","Lv2SwitchTime","Lv3SwitchTime","AttackEffectLv2","AttackEffectLv3","AttackEffectLv4","TransitionEffectLv2","TransitionEffectLv3","TransitionEffectLv4","TargetedEffectOffset","SecondarySpawnOffset","CustomDefenderIcon","SpecialMovementMod","InvisibilityRadius","HealthReductionPerSecond","AutoMergeDistance","AutoMergeGroupSize","IsUnderground","ProjectileBounces","FriendlyGroupWeight","EnemyGroupWeight","NewTargetAttackDelay","TriggersTraps","ChainShootingDistance","ChainAttackDistance","ChainAttackDepth","ChainAttackFactor","ChainAttackDelay","ChainAttackDamageReductionPercent","ChainAttackEffect","PreAttackEffect","MoveStartsEffect","UndergroundEffect","UnderwaterEffect","MovingEffect","BecomesTargetableEffect","HideEffect","VillageType","UnitsInCamp","DisableDonate","ScaleByTH","EnabledByCalendar","EnabledBySuperLicence","LoseHpPerTick","LoseHpInterval","LoseHpEffect","UpgradeLevelByTH","UnlockByTH","EvolveToCharacter","EvolveEffect","EvolveOnDamageDealt","EvolveTime","CanAttackWhileMoving","PreferredMovementTarget","RetargetAfterHit","Damage2","Damage2Radius","Damage2Delay","Damage2Min","Damage2FalloffStart","Damage2FalloffEnd","DamageMultiplierTarget","DamageMultiplierPercent","FrostOnHitTime","FrostOnHitPercent","DoesNotOpenCC","DefensiveTroop","DamageReductionToStorages","BunkerTroops","BunkerTroopCount1","BunkerTroopCount2","BunkerDegenerationTime","BunkerSpawnDist","HeroDamageMultiplier","PenetratingProjectile","PenetratingRadius","PenetratingExtraRange","ImmuneToHealing","PreferHeroes","ForceRetaliation","HealerWeight","DefaultSkin","DefenseBonus","SmoothJump","SpecialAbilities","SpecialAbilitiesLevel","ReflectsDamage","AvoidNoiseInAttackPositionSelection","CarryOverToNextStage","FightWithGroups","TargetGroupsRadius","TargetGroupsRange","TargetGroupsMinWeight","MergeToCharacter","MergeSearchRadius","MergeEffect","SplitEffect","InheritHealthPercentage","PreviewScenario","AltPreviewScenario","StatBars","MaxSearchRadiusForDefender","AlertRadius"
,8,,,,,,9,,1500,,54,,,3400000,,,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Giant8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,,,,,,10,,1850,,72,,,5000000,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Giant9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10,,,,,,11,,2000,,96,,,7500000,,,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Giant10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11,,,,,,13,,2200,,132,,,10000000,,,,,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Giant11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12,,,,,,14,,2400,,228,,,15000000,,,,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Giant12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13,,,,,,15,,2700,,324,,,25000000,,,,,,,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Giant13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14,,,,,,16,,3000,,,,,,,,,,,,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Giant14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Wall Breaker",1,,"TID_WALL_BREAKER","TID_CHARACTER_INFO_WALLBREAKER",2,5,1,300,20,15,3,,"Elixir",80000,1,,,50,1000,,10,40,80,,,"sc/ui.sc","icon_unit_wallbreaker","unit_skeleton_big","sc/info_wallbreaker.sc",,,,,"Wall",,"Wall Breaker Deploy",,"Wall Breaker Attack",,"Wall Breaker Hit",,"FALSE","FALSE","TRUE",,1,"Wall Breaker Die",,"Wall Breaker","Barrack","FALSE",,,0,"TombStone",6,150,"Balloon Exposion",,,,,,,,,,,,,,,,,,,,,,,,,,,900,,,,,,,,128,,,,,,,,,,,,,,,-50,,,,,,,,,,50,50,,"TRUE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,"TRUE",,,,,,,,,,,"TroopWallBreaker",,,,
,2,,,,,,2,,24,,4,,,200000,,,,,,,20,,80,,,,,,,,,,,,,,,,,,,,,,,,,,"Wall Breaker",,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,,,,,,4,,29,,12,,,450000,,,,,,,25,,80,,,,,,,,,,,,,,,,,,,,,,,,,,"Wall Breaker2",,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,,,,,,5,,35,,16,,,1000000,,,,,,,30,,80,,,,,,,,,,,,,,,,,,,,,,,,,,"Wall Breaker2",,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5,,,,,,6,,53,,30,,,2400000,,,,,,,43,,80,,,,,,,,,,,,,,,,,,,,,,,,,,"Wall Breaker3",,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6,,,,,,8,,72,,36,,,2800000,,,,,,,55,,80,,,,,,,,,,,,,,,,,,,,,,,,,,"Wall Breaker6",,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,,,,,,9,,82,,60,,,3800000,,,,,,,66,,80,,,,,,,,,,,,,,,,,,,,,,,,,,"Wall Breaker7",,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8,,,,,,10,,92,,72,,,5200000,,,,,,,75,,80,,,,,,,,,,,,,,,,,,,,,,,,,,"Wall Breaker7",,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,,,,,,11,,112,,120,,,6500000,,,,,,,86,,80,,,,,,,,,,,,,,,,,,,,,,,,,,"Wall Breaker7",,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10,,,,,,12,,130,,132,,,9500000,,,,,,,94,,80,,,,,,,,,,,,,,,,,,,,,,,,,,"Wall Breaker8",,,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11,,,,,,13,,140,,144,,,11000000,,,,,,,102,,80,,,,,,,,,,,,,,,,,,,,,,,,,,"Wall Breaker9",,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12,,,,,,14,,150,,240,,,15500000,,,,,,,110,,80,,,,,,,,,,,,,,,,,,,,,,,,,,"Wall Breaker10",,,,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13,,,,,,15,,160,,336,,,26000000,,,,,,,118,,80,,,,,,,,,,,,,,,,,,,,,,,,,,"Wall Breaker11",,,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14,,,,,,16,,170,,,,,,,,,,,,126,,80,,,,,,,,,,,,,,,,,,,,,,,,,,"Wall Breaker14",,,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Balloon",1,,"TID_GOBLIN_BALLOON","TID_CHARACTER_INFO_BALLOON",5,6,1,130,150,30,4,,"Elixir",100000,3,,,0,3000,,25,1,120,,"TRUE","sc/ui.sc","icon_unit_balloon","unit_balloon_big","sc/info_balloon.sc",,,,,"Defense",,"Balloon Goblin Deploy",,"Balloon Goblin Attack",,"Balloon Goblin Hit",,"TRUE","FALSE","TRUE",,,"Balloon Goblin Die",,"Balloon Goblin","Barrack","FALSE",,,20,"TombStone",25,120,"Balloon Exposion",416,,,,,,,,,,,,,,,,,,,,,,,,,,1400,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,600,500,2250,"TRUE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TroopDefenseAir",,,,
,2,,,,,,2,,180,,6,,,400000,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Balloon Goblin",,,,,,,32,,"Balloon Exposion",,,,,,,,,,,,,,,,,,,,,,,,,,,1600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,,,,,,4,,216,,18,,,720000,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Balloon Goblin2",,,,,,,48,,"Balloon Exposion",,,,,,,,,,,,,,,,,,,,,,,,,,,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,,,,,,5,,280,,24,,,1300000,,,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Balloon Goblin2",,,,,,,72,,"Balloon Exposion",,,,,,,,,,,,,,,,,,,,,,,,,,,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5,,,,,,6,,390,,72,,,2750000,,,,,,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Balloon Goblin3",,,,,,,108,,"Balloon Exposion",,,,,,,,,,,,,,,,,,,,,,,,,,,2200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6,,,,,,7,,545,,78,,,4400000,,,,,,,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Balloon Goblin6",,,,,,,162,,"Dark Balloon Exposion",,,,,,,,,,,,,,,,,,,,,,,,,,,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,,,,,,9,,690,,84,,,5000000,,,,,,,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Balloon Goblin7",,,,,,,214,,"Dark Balloon Exposion",,,,,,,,,,,,,,,,,,,,,,,,,,,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8,,,,,,10,,840,,108,,,7000000,,,,,,,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Balloon Goblin8",,,,,,,268,,"Dark Balloon Exposion",,,,,,,,,,,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,,,,,,11,,940,,168,,,10000000,,,,,,,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Balloon Goblin9",,,,,,,322,,"Dark Balloon Exposion",,,,,,,,,,,,,,,,,,,,,,,,,,,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10,,,,,,12,,1040,,204,,,14000000,,,,,,,276,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Balloon Goblin10",,,,,,,352,,"Dark Balloon Exposion",,,,,,,,,,,,,,,,,,,,,,,,,,,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11,,,,,,14,,1140,,264,,,17500000,,,,,,,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Balloon Goblin11",,,,,,,375,,"Dark Balloon Exposion",,,,,,,,,,,,,,,,,,,,,,,,,,,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12,,,,,,15,,1240,,,,,,,,,,,,304,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Balloon Goblin12",,,,,,,398,,"Dark Balloon Exposion",,,,,,,,,,,,,,,,,,,,,,,,,,,11000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Wizard",1,,"TID_WIZARD","TID_CHARACTER_INFO_WIZARD",4,7,1,200,75,30,4,,"Elixir",120000,2,,,300,1500,,50,1,30,,,"sc/ui.sc","icon_unit_wizard","unit_wizard_big","sc/info_wizard.sc",,"ps_chr_WizardAttack_Projectile",,,,,"Wizard Deploy",,"ps_chr_WizardAttack_01",,"ps_chr_WizardAttack_Hit_01",,"FALSE","TRUE","TRUE",,,"Wizard Die",,"Wizard","Barrack","FALSE",,,0,"TombStone",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400,,,,,,,,,,,,,,,,,,,,,,,-50,,,,,,,,,,600,200,,"TRUE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TroopGroundAny",,,,
,2,,,,,,3,,90,,5,,,300000,,,,,,,70,,,,,,,,,,"ps_chr_WizardAttack_Projectile",,,,,,,"ps_chr_WizardAttack_01",,"ps_chr_WizardAttack_Hit_01",,,,,,,,,"Wizard",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,,,,,,4,,108,,12,,,600000,,,,,,,90,,,,,,,,,,"ps_chr_WizardAttack_Projectile",,,,,,,"ps_chr_WizardAttack_01",,"ps_chr_WizardAttack_Hit_01",,,,,,,,,"Wizard2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,,,,,,5,,135,,18,,,1200000,,,,,,,125,,,,,,,,,,"ps_chr_WizardAttack_Projectile_lvl2",,,,,,,"ps_chr_WizardAttack_Lvl2",,"ps_chr_WizardAttack_Hit_Lvl2",,,,,,,,,"Wizard2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5,,,,,,6,,165,,36,,,2000000,,,,,,,170,,,,,,,,,,"ps_chr_WizardAttack_Projectile_lvl2",,,,,,,"ps_chr_WizardAttack_Lvl2",,"ps_chr_WizardAttack_Hit_Lvl2",,,,,,,,,"Wizard3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6,,,,,,7,,180,,48,,,2500000,,,,,,,185,,,,,,,,,,"ps_chr_WizardAttack_Projectile_lvl3",,,,,,,"ps_chr_WizardAttack_Lvl3",,"ps_chr_WizardAttack_Hit_Lvl3",,,,,,,,,"Wizard6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,,,,,,8,,195,,54,,,3100000,,,,,,,200,,,,,,,,,,"ps_chr_WizardAttack_Projectile_lvl3",,,,,,,"ps_chr_WizardAttack_Lvl3",,"ps_chr_WizardAttack_Hit_Lvl3",,,,,,,,,"Wizard7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8,,,,,,9,,210,,60,,,4000000,,,,,,,215,,,,,,,,,,"ps_chr_WizardAttack_Projectile_lvl4",,,,,,,"ps_chr_WizardAttack_Lvl4",,"ps_chr_WizardAttack_Hit_Lvl4",,,,,,,,,"Wizard8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,,,,,,10,,230,,84,,,5500000,,,,,,,230,,,,,,,,,,"ps_chr_WizardAttack_Projectile_lvl4",,,,,,,"ps_chr_WizardAttack_Lvl4",,"ps_chr_WizardAttack_Hit_Lvl4",,,,,,,,,"Wizard9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10,,,,,,11,,250,,132,,,10000000,,,,,,,245,,,,,,,,,,"ps_chr_WizardAttack_Projectile_lvl4",,,,,,,"ps_chr_WizardAttack_Lvl4",,"ps_chr_WizardAttack_Hit_Lvl4",,,,,,,,,"Wizard10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11,,,,,,13,,270,,168,,,11500000,,,,,,,260,,,,,,,,,,"ps_chr_WizardAttack_Projectile_lvl4",,,,,,,"ps_chr_WizardAttack_Lvl4",,"ps_chr_WizardAttack_Hit_Lvl4",,,,,,,,,"Wizard11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12,,,,,,14,,290,,252,,,16000000,,,,,,,275,,,,,,,,,,"ps_chr_WizardAttack_Projectile_lvl4",,,,,,,"ps_chr_WizardAttack_Lvl4",,"ps_chr_WizardAttack_Hit_Lvl4",,,,,,,,,"Wizard12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13,,,,,,15,,310,,336,,,27000000,,,,,,,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wizard13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14,,,,,,16,,330,,,,,,,,,,,,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wizard14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
